LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK
2320115900,2320046604,2320046702,2,107,000,-,양곡4로,0,0,0,60,0,0,450,0,322.387862663798,20250512,,LINK0003,
1690013904,1690201300,1690312200,1,104,000,-,고려산로,0,0,0,50,0,0,0,0,389.836382073691,20250512,,LINK1007,1690013900
2320011313,2320223100,2320341800,2,105,000,84,대명항로,0,1,0,60,0,0,0,0,90.277268665977,20250512,,LINK1007,2320011305
2320079302,2320011303,2320011302,1,107,000,-,신곡로3번길,0,0,0,50,0,0,0,0,11.393850669506,20250512,,LINK0001,
2320184200,2320071604,2320071502,1,107,000,-,김포한강8로148번길,0,0,0,10,0,0,0,0,186.024577452913,20250512,,LINK0003,
1690023818,1690213900,1690213700,1,104,000,-,삼산북로,0,0,0,50,0,0,0,0,356.135003855072,20250512,,LINK1007,1690023801
2320053602,2320355100,2320036802,1,105,000,56,군하로,0,0,0,60,0,0,0,0,271.763527102480,20250512,,LINK1007,2320053600
2320143400,2320058601,2320058407,2,107,000,-,김포한강10로133번길,0,0,0,50,0,0,0,0,166.925156106591,20250512,,LINK0003,
2320038304,2320029909,2320029908,2,107,000,-,대명항1로,0,0,0,60,0,0,0,0,53.250620805126,20250512,,LINK0001,
2320118102,2320043507,2320044103,2,107,000,-,황금로,0,0,0,60,0,0,0,0,159.936534732559,20250512,,LINK0003,
2320196102,2320075901,2320075904,1,107,000,-,김포한강3로237번길,0,0,0,10,0,0,0,0,9.999940923962,20250512,,LINK0001,
2320224000,2320082703,2320084203,1,107,000,-,초당로61번길,0,0,0,10,0,0,0,0,80.194152493772,20250512,,LINK0003,
2320049401,2320492600,2320503300,1,107,000,-,하성로,0,0,0,60,0,0,0,0,73.474320806473,20250512,,LINK1007,2320049400
1690051300,1690020002,1690020102,2,103,004,48,일반국도48호선,0,0,0,70,0,0,0,0,163.086704615455,20250512,,LINK0005,
2320102901,2320443600,2320394500,1,107,000,-,대곶서로,0,0,0,60,0,0,0,0,270.823168420486,20250512,,LINK1007,2320102900
2320549301,2320192403,2320192402,1,107,000,-,은행영사정로5번길,0,0,0,30,0,0,0,0,13.908602504044,20250512,,LINK0001,
1690031322,1690173700,1690044200,1,104,000,-,전망대로,0,0,0,60,0,0,0,0,160.645474693176,20250512,,LINK1007,1690031300
2320102405,2320435600,2320437200,1,107,000,-,대곶남로,0,0,0,40,0,0,0,0,195.478885436540,20250512,,LINK1007,2320102403
2320056605,2320432600,2320026203,1,107,000,-,북변1로16번길,0,0,0,30,0,0,0,0,64.079560513247,20250512,,LINK1007,2320056600
2320057500,2320017701,2320018402,2,107,000,-,-,0,0,0,40,0,0,0,0,49.259248847212,20250512,도로명없음,LINK0003,
1690011000,1690001009,1690314900,1,104,000,-,불은북로,0,0,0,40,0,0,0,0,379.442650748460,20250512,,LINK0003,
1690024635,1690151300,1690150000,1,104,000,-,황청포구로,0,0,0,60,0,0,0,0,222.377633172559,20250512,,LINK1007,1690024602
2320569801,2320013502,2320200604,1,107,000,-,-,0,0,0,40,0,0,0,0,79.649044028412,20250512,도로명없음,LINK0003,
1690060700,1690021703,1690053000,1,104,000,-,남문안길,0,0,0,40,0,0,0,0,69.070518700504,20250512,,LINK0003,
2320491101,2320175904,2320175903,1,107,000,-,황금로257번길,0,0,0,40,0,0,0,0,12.028292414176,20250512,,LINK0001,
2320040403,2320415400,2320023801,1,107,000,-,중봉1로,0,0,0,60,0,0,0,0,33.612489610229,20250512,,LINK1007,2320040400
2320160200,2320063701,2320290200,2,107,000,-,솔터로,0,0,0,30,0,0,0,0,32.332748045379,20250512,,LINK0003,
2320075605,2320056302,2320056504,2,107,000,-,걸포로,0,0,0,60,0,0,0,0,82.092199994616,20250512,,LINK0003,
2320005605,2320001515,2320001506,4,103,000,48,김포대로,0,0,0,70,0,0,460,0,215.869156819357,20250512,,LINK0003,
1690052200,1690020401,1690150800,1,104,000,-,강화대로,0,0,0,60,0,0,0,0,473.689793157292,20250512,,LINK0003,
2320536002,2320188104,2320188103,1,107,000,-,황금3로7번길,0,0,0,40,0,0,0,0,11.999981067377,20250512,,LINK0001,
2320228801,2320084903,2320084902,1,107,000,-,김포한강2로24번길,0,0,0,50,0,0,0,0,10.025579250957,20250512,,LINK0001,
2320117203,2320044405,2320044404,1,107,000,-,황금2로,0,0,0,60,0,0,0,0,11.743435665059,20250512,,LINK0001,
2320570402,2320239500,2320200703,1,107,000,-,상미1로,0,0,0,30,0,0,0,0,33.607285656026,20250512,,LINK1007,2320570401
1690058700,1690021002,1690049600,1,104,000,-,강화대로216번길,0,0,0,30,0,0,0,0,151.128389952300,20250512,,LINK0003,
2320047900,2320025304,2320023901,1,107,000,-,봉화로167번길,0,0,0,60,0,0,0,0,214.802241638792,20250512,,LINK0003,
2320498900,2320178102,2320351600,2,107,000,-,-,0,0,0,60,5,0,450,0,440.276882142144,20250512,도로명없음,LINK0003,
1690025912,1690172300,1690124600,1,104,000,-,고비고개로,0,0,0,50,0,0,0,0,180.471836951540,20250512,,LINK1007,1690025900
2320226900,2320083802,2320084304,1,107,000,-,김포한강1로98번길,0,0,0,10,0,0,0,0,190.057775866375,20250512,,LINK0003,
2320524200,2320123505,2320182101,1,107,000,-,조강로36번길,0,0,0,50,0,0,0,0,128.675982481329,20250512,,LINK0003,
2320065000,2320023502,2320022702,1,107,000,-,김포대로926번길,0,0,0,30,0,0,0,0,96.306231340729,20250512,,LINK0003,
2320503004,2320311700,2320312000,1,107,000,-,가현로,0,0,0,50,0,0,0,0,258.247941291744,20250512,,LINK1007,2320503000
1690064801,1690008406,1690008409,1,104,000,-,해안동로,0,0,0,40,0,0,0,0,11.997854950162,20250512,,LINK0001,
2320153800,2320062004,2320061501,1,107,000,-,김포한강9로12번길,0,0,0,10,0,0,0,0,32.867674786870,20250512,,LINK0003,
2320331500,2320120502,2320120702,1,107,000,-,조강로,0,0,0,40,0,0,0,0,34.084564292269,20250512,,LINK0003,
1690067012,1690118300,1690088200,1,104,000,-,교동서로,0,0,0,60,0,0,0,0,292.757500509942,20250512,,LINK1007,1690067000
1690006919,1690184400,1690081600,2,104,000,-,강화대로,0,0,0,60,0,0,0,0,18.352408521945,20250512,,LINK1007,1690006905
1690001812,1690187200,1690092900,1,105,000,84,강화동로,0,0,0,50,0,0,0,0,95.034033406379,20250512,,LINK1007,1690001800
2320263000,2320094702,2320094204,1,107,000,-,모담공원로28번길,0,0,0,10,0,0,0,0,272.449286041405,20250512,,LINK0003,
1690021901,1690007103,1690007102,1,104,000,-,불은남로298번길,0,0,0,30,0,0,0,0,12.259149053445,20250512,,LINK0001,
2320186601,2320072101,2320072104,3,107,000,-,김포한강4로,0,0,0,60,0,0,0,0,13.320782759482,20250512,,LINK0001,
2320044011,2320292300,2320499200,1,107,000,-,월하로,0,0,0,60,0,0,0,0,283.098418012747,20250512,,LINK1007,2320044001
2320041301,2320026002,2320026001,1,107,000,-,봉화로181번길,0,0,0,60,0,0,0,0,12.307797480790,20250512,,LINK0001,
2320568402,2320196704,2320196703,1,107,000,-,-,0,0,0,30,0,0,0,0,18.987818750210,20250512,도로명없음,LINK0001,
1690054601,1690002205,1690002208,1,104,000,-,부조고개길,0,0,0,30,0,0,0,0,15.547017771874,20250512,,LINK0001,
2320188300,2320073004,2320072904,1,107,000,-,김포한강4로212번길,0,0,0,10,0,0,0,0,38.121163328108,20250512,,LINK0003,
1690021211,1690211400,1690006719,1,106,000,301,강화남로,0,0,0,50,0,0,0,0,337.819464550063,20250512,,LINK1007,1690021203
2320076903,2320455300,2320400400,2,107,000,-,김포대로926번길,0,0,0,30,0,0,0,0,45.481136961166,20250512,,LINK1007,2320076900
2320060400,2320025603,2320025404,1,107,000,-,중구로,0,0,0,30,0,0,0,0,103.912891422350,20250512,,LINK0003,
2320232100,2320086604,2320085601,4,107,000,-,김포한강1로,0,0,0,60,0,0,0,0,172.269574454176,20250512,,LINK0003,
2320201601,2320040403,2320040402,3,107,000,-,김포한강4로,0,0,0,50,0,0,0,0,12.000222131657,20250512,,LINK0001,
2320128501,2320474500,2320048902,2,107,000,-,은행영사정로,0,0,0,60,0,0,450,0,215.534828942211,20250512,,LINK1007,2320128500
2320568801,2320196703,2320200304,1,107,000,-,-,0,0,0,30,0,0,0,0,208.937657752835,20250512,도로명없음,LINK0003,
2320030101,2320033301,2320033304,1,107,000,-,율생중앙로,0,0,0,60,0,0,0,0,11.429114343405,20250512,,LINK0001,
2320517900,2320180903,2320180604,1,107,000,-,서암로6번길,0,0,0,10,0,0,0,0,92.040077806829,20250512,,LINK0003,
2320120801,2320038604,2320038603,1,107,000,-,고음달로,0,0,0,60,0,0,0,0,14.868989350554,20250512,,LINK0001,
1690030701,1690011804,1690011803,1,104,000,-,전망대로,0,0,0,60,0,0,0,0,12.754840353321,20250512,,LINK0001,
1690066922,1690183500,1690030700,1,104,000,-,교동서로,0,0,0,60,0,0,0,0,106.158619424785,20250512,,LINK1007,1690066900
1690056814,1690200300,1690069800,1,104,000,-,교동남로,0,0,0,60,0,0,0,0,206.925763960682,20250512,,LINK1007,1690056800
1690056102,1690064000,1690008112,1,104,000,-,강화서로227번길,0,0,0,30,0,0,0,0,447.468505860428,20250512,,LINK1007,1690056100
1690009300,1690005701,1690000503,2,105,000,84,전등사로,0,0,0,30,0,0,0,0,328.259041991351,20250512,,LINK0003,
1690056512,1690097600,1690108600,1,104,000,-,교동북로,0,0,0,60,0,0,0,0,13.284995408928,20250512,,LINK1007,1690056500
1690021738,1690191600,1690112900,1,104,000,-,삼산남로,0,0,0,60,0,0,0,0,43.842811337915,20250512,,LINK1007,1690021704
2320276800,2320098603,2320099803,1,107,000,-,김포한강11로456번길,0,0,0,10,0,0,0,0,187.926336338083,20250512,,LINK0003,
2320243701,2320089202,2320089201,1,107,000,-,김포한강11로140번길,0,0,0,10,0,0,0,0,10.756826710204,20250512,,LINK0001,
2320273002,2320097201,2320097204,1,107,000,-,김포한강11로456번길,0,0,0,10,0,0,0,0,10.000433791696,20250512,,LINK0001,
2320098001,2320006004,2320006003,1,107,000,-,김포대로1759번길,0,0,0,60,0,0,0,0,13.775641960646,20250512,,LINK0001,
2320023801,2320001510,2320001509,1,103,000,48,김포대로,0,0,1,40,0,0,0,0,13.142274222402,20250512,,LINK0001,
1690013203,1690002908,1690002907,1,104,000,-,북문길,0,0,0,30,0,0,0,0,12.002986742262,20250512,,LINK0001,
2320148100,2320060201,2320243500,1,107,000,-,김포한강9로115번길,0,0,0,30,0,0,0,0,109.476652838690,20250512,,LINK0003,
2320568203,2320200503,2320200502,1,107,000,-,-,0,0,0,30,0,0,0,0,9.604489179630,20241129,도로명없음,LINK0001,
1690058500,1690020903,1690002107,1,104,000,-,강화대로216번길,0,0,0,30,0,0,0,0,56.729501449376,20250512,,LINK0003,
2320208500,2320079503,2320078504,1,107,000,-,김포한강1로78번길,0,0,0,10,0,0,0,0,63.820450870246,20250512,,LINK0003,
2320234000,2320086102,2320086403,1,107,000,-,김포한강2로24번길,0,0,0,10,0,0,0,0,30.897425585255,20250512,,LINK0003,
1690053903,1690289200,1690288800,1,104,000,-,해안동로,0,0,0,40,0,0,0,0,83.184501831760,20250512,,LINK1007,1690053900
1690011500,1690008302,1690212400,2,104,000,-,중앙로,0,0,0,50,0,0,0,0,374.058408629669,20250512,,LINK0003,
2320217702,2320081604,2320081603,1,107,000,-,김포한강1로78번길,0,0,0,10,0,0,0,0,9.999822060691,20250512,,LINK0001,
2320509200,2320186904,2320187102,1,107,000,-,황금로166번길,0,0,0,60,0,0,0,0,124.063558532864,20250512,,LINK0003,
2320079202,2320370000,2320011301,1,107,000,-,신곡로3번길,0,0,0,50,0,0,0,0,44.292443516813,20250512,,LINK1007,2320079200
2320211801,2320080302,2320080301,1,107,000,-,김포한강1로78번길,0,0,0,10,0,0,0,0,9.999821272750,20250512,,LINK0001,
2320089805,2320431000,2320419100,1,107,000,-,금파로,0,0,0,30,0,0,0,0,348.327201272055,20250512,,LINK1007,2320089800
2320168500,2320066603,2320067004,1,107,000,-,김포한강7로22번길,0,0,0,10,0,0,0,0,60.804262835836,20250512,,LINK0003,
2320509101,2320186903,2320186902,1,107,000,-,황금로166번길,0,0,0,60,0,0,0,0,12.000007683405,20250512,,LINK0001,
2320123701,2320047203,2320047202,1,107,000,-,태산로,0,0,0,60,0,0,0,0,11.271477270902,20250512,,LINK0001,
2320177601,2320068901,2320068904,1,107,000,-,김포한강8로174번길,0,0,0,10,0,0,0,0,11.999820347032,20250512,,LINK0001,
2320043103,2320035801,2320035804,1,107,000,-,군하로,0,0,0,40,0,0,0,0,10.835120975254,20250512,,LINK0001,
1690049300,1690019701,1690053900,1,104,000,-,강화산단로,0,0,0,30,0,0,0,0,423.701828037899,20250512,,LINK0003,
2320126900,2320043303,2320042704,1,107,000,-,황금로109번길,0,0,0,60,0,0,0,0,331.365030913167,20250512,,LINK0003,
2320077501,2320016403,2320016402,1,107,000,-,사우중로3번길,0,0,0,30,0,0,0,0,12.259515395444,20250512,,LINK0001,
1690005601,1690002602,1690002415,2,104,000,-,강화대로,0,0,0,50,0,0,0,0,189.649072911445,20250512,,LINK0003,
2320189402,2320073503,2320073502,1,107,000,-,김포한강4로212번길,0,0,0,10,0,0,0,0,9.999858909092,20250512,,LINK0001,
2320593900,2320207702,2320207604,1,107,000,-,황금6로,0,0,0,40,0,0,0,0,236.484012539228,20250512,,LINK0003,
1690002210,1690213500,1690213300,1,105,000,84,강화동로,0,0,0,50,0,0,0,0,443.782973606629,20250512,,LINK1007,1690002202
1690021605,1690007007,1690128600,1,104,000,-,삼산남로,0,0,0,50,0,0,0,0,47.747752103503,20250512,,LINK0003,
2320590101,2320206903,2320206902,1,107,000,-,황금산단1로,0,0,0,40,0,0,0,0,10.000012086007,20250512,,LINK0001,
2320263201,2320094304,2320094303,1,107,000,-,김포한강11로379번길,0,0,0,10,0,0,0,0,9.999970918044,20250512,,LINK0001,
2320154700,2320061801,2320062002,1,107,000,-,김포한강9로12번길,0,0,0,10,0,0,0,0,144.636797020343,20250512,,LINK0003,
2320044212,2320051101,2320284100,1,107,000,-,월하로,0,0,0,60,0,0,0,0,19.318606641734,20250512,,LINK0003,
1690013912,1690083800,1690131900,1,104,000,-,고려산로,0,0,0,50,0,0,0,0,356.442483726723,20250512,,LINK1007,1690013900
1690020910,1690098000,1690045300,1,104,000,-,불은남로,0,0,0,60,0,0,0,0,46.633344361512,20250512,,LINK1007,1690020900
2320565403,2320056501,2320056504,2,107,000,-,걸포2로,0,0,0,30,0,0,0,0,12.000088688368,20250512,,LINK0001,
2320002501,2320001004,2320001003,3,106,000,307,풍무로,0,0,0,60,0,0,0,0,11.668245913571,20250512,,LINK0001,
2320579601,2320204103,2320345200,2,107,000,-,대곶검단로,1,0,0,60,0,0,0,0,461.784540224338,20250512,,LINK0003,
2320044014,2320498600,2320497100,1,107,000,-,월하로,0,0,0,60,0,0,0,0,266.427986918700,20250512,,LINK1007,2320044002
2320342410,2320042534,2320042507,2,107,000,-,황금3로,0,0,0,60,0,0,0,0,154.657432302071,20250512,,LINK0003,
1690028600,1690010501,1690010601,1,104,000,-,북문길,0,0,0,30,0,0,0,0,136.914995684198,20250512,,LINK0003,
1690055306,1690048500,1690038200,1,104,000,-,장정양오길,0,0,0,60,0,0,0,0,111.401593771430,20250512,,LINK1007,1690055300
2320102023,2320058005,2320058004,1,107,000,-,대곶남로,0,0,0,30,0,0,0,0,0.225536510260,20250512,,LINK0001,
2320474703,2320014802,2320014805,2,107,000,-,유현로237번길,0,0,0,30,0,0,0,0,10.883606205471,20250512,,LINK0001,
1690069007,1690211600,1690194600,1,107,000,-,서사길,0,0,0,60,0,0,0,0,307.761035163266,20250512,,LINK1007,1690069001
2320097514,2320211100,2320053001,1,107,000,-,서암로,0,0,0,60,0,0,0,0,327.049884238943,20250512,,LINK1007,2320097505
2320477901,2320172102,2320172101,1,107,000,-,학운산단1로,0,0,0,30,0,0,0,0,11.999962053863,20250512,,LINK0001,
2320063701,2320020704,2320020703,1,107,000,-,사우중로74번길,0,0,0,30,0,0,0,0,12.532330345000,20250512,,LINK0001,
1690023707,1690161300,1690311700,1,104,000,-,삼산북로,0,0,0,40,0,0,0,0,316.271576958964,20250512,,LINK1007,1690023701
1690069802,1690026202,1690026205,1,107,000,-,-,0,0,0,60,0,0,0,0,7.116786278077,20250512,도로명없음,LINK0001,
2320188901,2320073303,2320073302,1,107,000,-,김포한강4로212번길,0,0,0,10,0,0,0,0,9.999802848195,20250512,,LINK0001,
1690019606,1690233600,1690233800,1,106,000,301,강화남로,0,0,0,50,0,0,0,0,454.955309831559,20250512,,LINK1007,1690019600
1690070602,1690175100,1690231500,2,103,000,48,-,0,0,0,70,0,0,0,0,412.894827314042,20250512,도로명없음,LINK1007,1690070601
2320187400,2320072704,2320072602,1,107,000,-,김포한강4로,0,0,0,10,0,0,0,0,21.908931663291,20250512,,LINK0003,
1690024303,1690008102,1690008109,1,104,000,-,강화서로,0,0,0,30,0,0,0,0,15.132334198195,20250512,,LINK0001,
2320204601,2320077804,2320077803,1,107,000,-,김포한강1로78번길,0,0,0,10,0,0,0,0,10.000173017688,20250512,,LINK0001,
1690007411,1690216900,1690003203,1,104,000,-,강화대로,0,0,0,40,0,0,0,0,281.075651993793,20250512,,LINK1007,1690007400
1690050003,1690222800,1690223000,2,103,000,48,일반국도48호선,0,0,0,70,0,0,0,0,485.821030014361,20250512,,LINK1007,1690050000
2320067303,2320420500,2320002103,1,107,000,-,풍무로96번길,0,0,0,30,0,0,0,0,49.174710223775,20250512,,LINK1007,2320067300
2320106003,2320416000,2320386600,1,107,000,-,고음달로,0,0,0,10,0,0,0,0,409.563805961538,20250512,,LINK1007,2320106000
2320050107,2320355700,2320230100,1,107,000,-,평화공원로,0,0,0,50,0,0,0,0,337.903630071383,20250512,,LINK1007,2320050100
2320580302,2320204302,2320204305,2,105,000,84,대명항로,0,1,0,60,0,0,0,0,15.143531603571,20250512,,LINK0001,
2320268400,2320096704,2320096201,1,107,000,-,김포한강11로438번길,0,0,0,10,0,0,0,0,18.900588789539,20250512,,LINK0003,
2320015802,2320006905,2320006915,3,103,000,48,김포대로,0,0,0,70,0,0,0,0,250.542197444184,20241129,,LINK0003,
1690056426,1690298000,1690024401,1,104,000,-,교동동로,0,0,0,60,0,0,460,0,266.718536172901,20250512,,LINK1007,1690056400
1690021807,1690101500,1690312800,1,104,000,-,삼산남로,0,0,0,60,0,0,0,0,297.800077617493,20250512,,LINK1007,1690021803
1690027400,1690010002,1690089000,1,104,000,-,고비고개로,0,0,0,50,0,0,0,0,173.061111089538,20250512,,LINK0003,
2320271601,2320098503,2320098502,2,105,000,78,김포한강11로,0,0,0,30,0,0,0,0,9.999904038765,20250512,,LINK0001,
2320160302,2320063309,2320063302,3,107,000,-,김포한강4로,0,0,0,60,0,0,0,0,214.271756057127,20250512,,LINK0003,
2320264000,2320095104,2320094702,1,107,000,-,모담공원로,0,0,0,50,0,0,0,0,78.093683428289,20250512,,LINK0003,
2320561505,2320435000,2320416700,3,107,000,-,김포대로,0,0,0,60,0,0,0,0,37.792017600228,20250512,,LINK1007,2320561501
1690024643,1690295000,1690141900,1,104,000,-,해안서로,0,0,0,50,0,0,0,0,269.525630029911,20250512,,LINK1007,1690024601
1690065904,1690144100,1690007016,1,104,000,-,삼산서로,0,0,0,60,0,0,0,0,228.356312026157,20250512,,LINK1007,1690065900
2320512101,2320171106,2320171105,1,107,000,-,풍무1로,0,0,0,40,0,0,0,0,11.999964407143,20250512,,LINK0001,
2320170401,2320067201,2320067204,1,107,000,-,김포한강7로22번길,0,0,0,10,0,0,0,0,10.000052019546,20250512,,LINK0001,
1690056002,1690059800,1690024001,1,104,000,-,삼산북로,0,0,0,60,0,0,0,0,55.715312408982,20250512,,LINK1007,1690056000
1690013940,1690320400,1690181500,1,104,000,-,고려산로,0,0,0,50,0,0,0,0,389.836382073765,20250512,,LINK1007,1690013900
2320083103,2320014901,2320014904,2,107,000,-,신곡로,0,0,0,30,0,0,0,0,11.458483428376,20250512,,LINK0001,
2320516001,2320007429,2320007428,1,107,000,-,옹달샘로,0,0,0,40,0,0,0,0,11.966521294383,20250512,,LINK0001,
2320185200,2320072505,2320353100,1,107,000,-,김포한강6로,0,0,0,10,0,0,0,0,305.093688746007,20250512,,LINK0003,
2320057200,2320016702,2320402800,1,107,000,-,돌문로15번길,0,0,0,40,0,0,0,0,100.319838740328,20250512,,LINK0003,
1690028202,1690010304,1690010801,1,104,000,-,해안북로,0,0,0,60,0,0,0,0,443.959148961437,20250512,,LINK0003,
1690024007,1690229300,1690229100,1,106,000,301,중앙로,0,0,0,50,0,0,0,0,461.643142398229,20250512,,LINK1007,1690024000
2320252000,2320092402,2320259100,1,107,000,-,전원로,0,0,0,30,0,0,0,0,89.556107143585,20250512,,LINK0003,
2320142701,2320058301,2320058304,1,107,000,-,김포한강10로133번길,0,0,0,40,0,0,0,0,11.999971133026,20250512,,LINK0001,
2320509901,2320042532,2320042531,1,107,000,-,-,0,0,0,40,0,0,0,0,11.989854485812,20250512,도로명없음,LINK0001,
2320075606,2320056102,2320391400,2,107,000,-,걸포로,0,0,0,60,0,0,0,0,66.026459312817,20250512,,LINK0003,
2320104404,2320039304,2320039303,1,107,000,-,유현삭시로,0,0,0,10,0,0,0,0,14.104733980761,20250512,,LINK0001,
2320562807,2320520700,2320287700,2,107,000,-,상미로,0,0,0,50,0,0,0,0,376.061882255548,20250512,,LINK1007,2320562801
2320583305,2320229900,2320284800,1,105,000,56,애기봉로,0,0,0,60,0,0,0,0,210.580767099450,20250512,,LINK1007,2320583301
1690019702,1690031400,1690310900,1,104,000,-,덕진로,0,0,0,50,0,0,0,0,335.237243120510,20250512,,LINK1007,1690019700
2320018311,2320008109,2320008804,2,103,000,48,김포대로,0,0,0,70,0,0,0,0,447.143420654031,20250512,,LINK0003,
2320182800,2320070202,2320071302,1,107,000,-,김포한강8로132번길,0,0,0,50,0,0,0,0,204.864322607506,20250512,,LINK0003,
2320045803,2320036905,2320494600,1,107,000,-,태산로13번길,0,0,0,50,0,0,0,0,148.376499777065,20250512,,LINK0003,
1690026212,1690310800,1690319900,1,104,000,-,시리미로,0,0,0,60,0,0,0,0,429.844040336210,20250512,,LINK1007,1690026200
2320305700,2320110202,2320356000,3,107,000,-,김포한강6로,0,0,0,60,0,0,0,0,318.686706319461,20250512,,LINK0003,
2320194402,2320322500,2320040303,2,107,000,-,김포한강2로,0,0,0,30,0,0,0,0,68.020177315059,20250512,,LINK1007,2320194400
2320006502,2320002607,2320002613,2,107,000,-,김포대로,0,0,0,60,0,0,480,0,71.456070784571,20250512,,LINK0003,
2320161002,2320214400,2320064104,2,107,000,-,솔터로,0,0,0,30,0,0,0,0,147.539300251728,20250512,,LINK1007,2320161000
2320042907,2320352300,2320252500,1,107,000,-,대곶로,0,0,0,50,0,0,0,0,326.440381689041,20250512,,LINK1007,2320042901
1690010501,1690006806,1690080400,1,104,000,-,고려왕릉로,0,0,0,60,0,0,0,0,155.777926592713,20250512,,LINK0003,
2320009011,2320422600,2320003618,3,107,000,-,김포대로,0,0,0,60,0,0,0,0,29.417000099453,20250512,,LINK1007,2320009003
2320484400,2320174001,2320174203,1,107,000,-,황금로324번길,0,0,0,40,0,0,0,0,290.187364202415,20250512,,LINK0003,
2320101201,2320005403,2320005402,1,107,000,-,양곡로,0,0,0,30,0,0,0,0,12.204365177734,20250512,,LINK0001,
1690028101,1690010802,1690010307,1,104,000,-,해안북로,0,0,0,60,0,0,0,0,436.084882339018,20250512,,LINK0003,
2320278900,2320099201,2320099602,1,107,000,-,김포한강11로494번길,0,0,0,10,0,0,0,0,21.837275061321,20250512,,LINK0003,
2320030003,2320282300,2320330100,1,107,000,-,소래로,0,0,0,60,0,0,0,0,97.229126294331,20250512,,LINK1007,2320030000
2320127300,2320045303,2320044104,2,107,000,-,황금1로,0,0,0,60,0,0,0,0,450.735458750681,20250512,,LINK0003,
2320160702,2320064004,2320064003,1,107,000,-,김포한강4로420번길,0,0,0,40,0,0,0,0,11.999859258974,20250512,,LINK0001,
2320184600,2320071602,2320071401,1,107,000,-,김포한강8로162번길,0,0,0,50,0,0,0,0,284.354958901833,20250512,,LINK0003,
2320483500,2320173904,2320122401,2,107,000,-,황금로,0,0,0,60,0,0,0,0,152.183028877727,20250512,,LINK0003,
1690009235,1690270400,1690012304,1,104,000,-,신촌로,0,0,0,60,0,0,0,0,367.880510999429,20250512,,LINK1007,1690009203
1690045225,1690215500,1690215300,1,104,000,-,해안서로,0,0,0,60,0,0,0,0,354.524301292108,20250512,,LINK1007,1690045204
1690011007,1690082800,1690176600,1,104,000,-,불은북로,0,0,0,40,0,0,0,0,185.131760280321,20250512,,LINK1007,1690011000
1690023718,1690213800,1690027900,1,104,000,-,삼산북로,0,0,0,50,0,0,0,0,349.847144038677,20250512,,LINK1007,1690023702
1690006201,1690002803,1690075000,2,104,000,-,강화대로,0,0,0,50,0,0,0,0,69.212422975347,20250512,,LINK0003,
2320514201,2320194202,2320194201,2,107,000,-,아라육로230번길,0,0,0,50,0,0,0,0,12.055936992788,20250512,,LINK0001,
2320042805,2320365200,2320516500,1,107,000,-,대곶로,0,0,0,50,0,0,0,0,355.307964684251,20250512,,LINK1007,2320042802
2320005715,2320001912,2320512900,4,107,000,-,김포대로,0,0,0,70,0,0,0,0,277.993439485271,20250512,,LINK0003,
2320542503,2320418100,2320458800,1,107,000,-,걸포1로,0,0,0,60,0,0,0,0,155.029678556130,20250512,,LINK1007,2320542500
2320221001,2320081103,2320081102,1,107,000,-,김포한강1로98번길,0,0,0,10,0,0,0,0,9.999803769894,20250512,,LINK0001,
2320189401,2320073603,2320073602,1,107,000,-,김포한강4로212번길,0,0,0,10,0,0,0,0,10.027710419047,20250512,,LINK0001,
2320002300,2320001202,2320378700,1,101,000,100,수도권제1순환고속도로,0,0,1,40,5,0,500,0,548.378364034992,20250512,,LINK0003,
2320548001,2320193601,2320193604,3,107,000,-,아라육로152번길,0,0,0,60,0,0,0,0,11.878904415086,20250512,,LINK0001,
2320260000,2320093501,2320093602,1,107,000,-,모담공원로28번길,0,0,0,40,0,0,0,0,37.528684794363,20250512,,LINK0003,
1690063102,1690182500,1690022301,1,104,000,-,관청길,0,0,0,30,0,0,0,0,25.377622991195,20250512,,LINK1007,1690063100
2320147803,2320390400,2320060403,4,107,000,-,김포한강3로,0,0,0,60,0,0,0,0,26.804048258040,20250512,,LINK1007,2320147800
2320213601,2320078901,2320078904,1,107,000,-,김포한강1로78번길,0,0,0,10,0,0,0,0,9.999848524730,20250512,,LINK0001,
1690057300,1690025102,1690119600,1,104,000,-,해안북로,0,0,0,60,0,0,0,0,32.921037316261,20250512,,LINK0003,
2320237802,2320481100,2320088204,2,107,000,-,김포한강11로,0,0,0,50,0,0,0,0,214.749898234171,20250512,,LINK1007,2320237800
1690058403,1690100200,1690021102,1,104,000,-,부조고개길,0,0,0,40,0,0,0,0,136.815339734627,20250512,,LINK1007,1690058400
2320055201,2320002607,2320002606,1,107,000,-,-,0,0,0,40,0,0,0,0,23.993802492046,20250512,도로명없음,LINK0001,
1690054502,1690147400,1690002207,1,104,000,-,부조고개길,0,0,0,30,0,0,0,0,329.600750861469,20250512,,LINK1007,1690054500
2320102041,2320423400,2320450600,1,107,000,-,대곶남로,0,0,0,60,0,0,0,0,105.156187170265,20250512,,LINK1007,2320102011
